"location","indicator","Unit","Date","Value"
"New Mexico","Cost of Living Index","Index, High=High cost of living","2020Q3","89.6"
"New Mexico","Cost of Living Index","Index, High=High cost of living","2020Q4","89.8"
"New Mexico","Cost of Living Index","Index, High=High cost of living","2021Q1","90.9"
"New Mexico","Cost of Living Index","Index, High=High cost of living","2021Q2","90.8"
"New Mexico","Cost of Living Index","Index, High=High cost of living","2021Q3","90.6"
"New Mexico","Cost of Living Index","Index, High=High cost of living","2022Q1","93.9"
"New Mexico","Cost of Living Index","Index, High=High cost of living","2022Q2","93.6"
"New Mexico","Cost of Living Index","Index, High=High cost of living","2022Q3","93.8"
"New Mexico","Cost of Living Index","Index, High=High cost of living","2023Q1","94.2"
"New Mexico","Cost of Living Index","Index, High=High cost of living","2023Q2","94.1"
"New Mexico","Cost of Living Index","Index, High=High cost of living","2023Q3","93.9"
"New Mexico","Cost of Living Index","Index, High=High cost of living","1960","12.23388"
"New Mexico","Cost of Living Index","Index, High=High cost of living","1961","12.24742"
"New Mexico","Cost of Living Index","Index, High=High cost of living","1962","12.62228"
"New Mexico","Cost of Living Index","Index, High=High cost of living","1963","13.08498"
"New Mexico","Cost of Living Index","Index, High=High cost of living","1964","13.3975"
"New Mexico","Cost of Living Index","Index, High=High cost of living","1965","14.01917"
"New Mexico","Cost of Living Index","Index, High=High cost of living","1966","14.78436"
"New Mexico","Cost of Living Index","Index, High=High cost of living","1967","15.40829"
"New Mexico","Cost of Living Index","Index, High=High cost of living","1968","16.42332"
"New Mexico","Cost of Living Index","Index, High=High cost of living","1969","17.5949"
"New Mexico","Cost of Living Index","Index, High=High cost of living","1970","18.90096"
"New Mexico","Cost of Living Index","Index, High=High cost of living","1971","20.01465"
"New Mexico","Cost of Living Index","Index, High=High cost of living","1972","21.11689"
"New Mexico","Cost of Living Index","Index, High=High cost of living","1973","22.73894"
"New Mexico","Cost of Living Index","Index, High=High cost of living","1974","25.24076"
"New Mexico","Cost of Living Index","Index, High=High cost of living","1975","27.65289"
"New Mexico","Cost of Living Index","Index, High=High cost of living","1976","29.24698"
"New Mexico","Cost of Living Index","Index, High=High cost of living","1977","32.01629"
"New Mexico","Cost of Living Index","Index, High=High cost of living","1978","34.99321"
"New Mexico","Cost of Living Index","Index, High=High cost of living","1979","38.89658"
"New Mexico","Cost of Living Index","Index, High=High cost of living","1980","43.58219"
"New Mexico","Cost of Living Index","Index, High=High cost of living","1981","47.62012"
"New Mexico","Cost of Living Index","Index, High=High cost of living","1982","50.10278"
"New Mexico","Cost of Living Index","Index, High=High cost of living","1983","51.59116"
"New Mexico","Cost of Living Index","Index, High=High cost of living","1984","53.23407"
"New Mexico","Cost of Living Index","Index, High=High cost of living","1985","54.89584"
"New Mexico","Cost of Living Index","Index, High=High cost of living","1986","55.73502"
"New Mexico","Cost of Living Index","Index, High=High cost of living","1987","57.47731"
"New Mexico","Cost of Living Index","Index, High=High cost of living","1988","59.83541"
"New Mexico","Cost of Living Index","Index, High=High cost of living","1989","62.66928"
"New Mexico","Cost of Living Index","Index, High=High cost of living","1990","66.24697"
"New Mexico","Cost of Living Index","Index, High=High cost of living","1991","68.68935"
"New Mexico","Cost of Living Index","Index, High=High cost of living","1992","70.54783"
"New Mexico","Cost of Living Index","Index, High=High cost of living","1993","72.41"
"New Mexico","Cost of Living Index","Index, High=High cost of living","1994","74.18935"
"New Mexico","Cost of Living Index","Index, High=High cost of living","1995","76.20003"
"New Mexico","Cost of Living Index","Index, High=High cost of living","1996","77.99538"
"New Mexico","Cost of Living Index","Index, High=High cost of living","1997","79.46609"
"New Mexico","Cost of Living Index","Index, High=High cost of living","1998","81.43351"
"New Mexico","Cost of Living Index","Index, High=High cost of living","1999","83.77399"
"New Mexico","Cost of Living Index","Index, High=High cost of living","2000","87.10477"
"New Mexico","Cost of Living Index","Index, High=High cost of living","2001","90.2474"
"New Mexico","Cost of Living Index","Index, High=High cost of living","2002","92.69444"
"New Mexico","Cost of Living Index","Index, High=High cost of living","2003","95.47774"
"New Mexico","Cost of Living Index","Index, High=High cost of living","2016","95.7"
"New Mexico","Cost of Living Index","Index, High=High cost of living","2017","94.9"
"New Mexico","Cost of Living Index","Index, High=High cost of living","2019","88.2"
"New Mexico","Cost of Living Index","Index, High=High cost of living","2020","89.3"
"New Mexico","Cost of Living Index","Index, High=High cost of living","2021","91"
"New Mexico","Cost of Living Index","Index, High=High cost of living","2022","94"
"New Mexico","Cost of Living Index","Index, High=High cost of living","2023","94"
"New York","Cost of Living Index","Index, High=High cost of living","2017Q1","131.1"
"New York","Cost of Living Index","Index, High=High cost of living","2017Q2","131.6"
"New York","Cost of Living Index","Index, High=High cost of living","2017Q3","134.1"
"New York","Cost of Living Index","Index, High=High cost of living","2018Q1","133.9"
"New York","Cost of Living Index","Index, High=High cost of living","2019Q1","48"
"New York","Cost of Living Index","Index, High=High cost of living","2019Q2","135.3"
"New York","Cost of Living Index","Index, High=High cost of living","2019Q3","135"
"New York","Cost of Living Index","Index, High=High cost of living","2020Q1","155.9"
"New York","Cost of Living Index","Index, High=High cost of living","2020Q3","133.7"
"New York","Cost of Living Index","Index, High=High cost of living","2020Q4","134"
"New York","Cost of Living Index","Index, High=High cost of living","2021Q1","145"
"New York","Cost of Living Index","Index, High=High cost of living","2021Q2","145.9"
"New York","Cost of Living Index","Index, High=High cost of living","2021Q3","143.7"
"New York","Cost of Living Index","Index, High=High cost of living","2022Q1","152.1"
"New York","Cost of Living Index","Index, High=High cost of living","2022Q2","136.8"
"New York","Cost of Living Index","Index, High=High cost of living","2022Q3","135.7"
"New York","Cost of Living Index","Index, High=High cost of living","2023Q1","125.1"
"New York","Cost of Living Index","Index, High=High cost of living","2023Q2","126.6"
"New York","Cost of Living Index","Index, High=High cost of living","2023Q3","126.5"
"New York","Cost of Living Index","Index, High=High cost of living","1960","13.8962"
"New York","Cost of Living Index","Index, High=High cost of living","1961","14.06168"
"New York","Cost of Living Index","Index, High=High cost of living","1962","14.31204"
"New York","Cost of Living Index","Index, High=High cost of living","1963","14.48815"
"New York","Cost of Living Index","Index, High=High cost of living","1964","14.9517"
"New York","Cost of Living Index","Index, High=High cost of living","1965","15.54168"
"New York","Cost of Living Index","Index, High=High cost of living","1966","16.43172"
"New York","Cost of Living Index","Index, High=High cost of living","1967","17.49978"
"New York","Cost of Living Index","Index, High=High cost of living","1968","18.72384"
"New York","Cost of Living Index","Index, High=High cost of living","1969","20.36844"
"New York","Cost of Living Index","Index, High=High cost of living","1970","21.81196"
"New York","Cost of Living Index","Index, High=High cost of living","1971","23.07852"
"New York","Cost of Living Index","Index, High=High cost of living","1972","24.33478"
"New York","Cost of Living Index","Index, High=High cost of living","1973","26.24679"
"New York","Cost of Living Index","Index, High=High cost of living","1974","29.10976"
"New York","Cost of Living Index","Index, High=High cost of living","1975","31.72499"
"New York","Cost of Living Index","Index, High=High cost of living","1976","33.64608"
"New York","Cost of Living Index","Index, High=High cost of living","1977","36.03735"
"New York","Cost of Living Index","Index, High=High cost of living","1978","38.92073"
"New York","Cost of Living Index","Index, High=High cost of living","1979","43.13788"
"New York","Cost of Living Index","Index, High=High cost of living","1980","48.47923"
"New York","Cost of Living Index","Index, High=High cost of living","1981","53.51993"
"New York","Cost of Living Index","Index, High=High cost of living","1982","56.8023"
"New York","Cost of Living Index","Index, High=High cost of living","1983","58.84175"
"New York","Cost of Living Index","Index, High=High cost of living","1984","61.79589"
"New York","Cost of Living Index","Index, High=High cost of living","1985","64.62957"
"New York","Cost of Living Index","Index, High=High cost of living","1986","67.39928"
"New York","Cost of Living Index","Index, High=High cost of living","1987","71.17506"
"New York","Cost of Living Index","Index, High=High cost of living","1988","75.13605"
"New York","Cost of Living Index","Index, High=High cost of living","1989","79.53552"
"New York","Cost of Living Index","Index, High=High cost of living","1990","82.90612"
"New York","Cost of Living Index","Index, High=High cost of living","1991","84.30781"
"New York","Cost of Living Index","Index, High=High cost of living","1992","86.20617"
"New York","Cost of Living Index","Index, High=High cost of living","1993","87.96314"
"New York","Cost of Living Index","Index, High=High cost of living","1994","89.87787"
"New York","Cost of Living Index","Index, High=High cost of living","1995","92.16331"
"New York","Cost of Living Index","Index, High=High cost of living","1996","93.97674"
"New York","Cost of Living Index","Index, High=High cost of living","1997","95.37549"
"New York","Cost of Living Index","Index, High=High cost of living","1998","97.53195"
"New York","Cost of Living Index","Index, High=High cost of living","1999","100.2423"
"New York","Cost of Living Index","Index, High=High cost of living","2000","104.6968"
"New York","Cost of Living Index","Index, High=High cost of living","2001","107.5933"
"New York","Cost of Living Index","Index, High=High cost of living","2002","110.8305"
"New York","Cost of Living Index","Index, High=High cost of living","2003","114.6201"
"New York","Cost of Living Index","Index, High=High cost of living","2016","135.2"
"New York","Cost of Living Index","Index, High=High cost of living","2017","132.5"
"New York","Cost of Living Index","Index, High=High cost of living","2019","137.3"
"New York","Cost of Living Index","Index, High=High cost of living","2020","146.6"
"New York","Cost of Living Index","Index, High=High cost of living","2021","148.2"
